,HIT,HIT_id,HIT_website_address,HIT_results_address
13,13,3VMV5CHJZ8MKTB3CG1MME8T06WQTGE,https://workersandbox.mturk.com/mturk/preview?groupId=3KTAGXQO2YD5GJL8GKEBYXZUR31GKA,https://requestersandbox.mturk.com/mturk/manageHITs
14,14,37OPIVELUUATEBZEU7DN43F9X7IHAG,https://workersandbox.mturk.com/mturk/preview?groupId=3VIW2KSTJ2JWMHHRCBNSQPHHCKSLLO,https://requestersandbox.mturk.com/mturk/manageHITs
15,15,37VE3DA4YUOYXL460LDJZEZFFP3HBB,https://workersandbox.mturk.com/mturk/preview?groupId=3ES1UQ6TFXUGSZZCCNO7Q2W6CPILMQ,https://requestersandbox.mturk.com/mturk/manageHITs
16,16,37NXA7GVSTDFSVL2WNJHSIMTZYSLVS,https://workersandbox.mturk.com/mturk/preview?groupId=3NS4ESZ41PYNO8938U2QGMXRKXJQWB,https://requestersandbox.mturk.com/mturk/manageHITs
17,17,3EQVJH0T40SYT7YN0744Z851LW3THD,https://workersandbox.mturk.com/mturk/preview?groupId=3PCKLPW22U8G0P3Q1KQCDXC9G36GLD,https://requestersandbox.mturk.com/mturk/manageHITs
18,18,31ODACBENUMAR0KBUXM8YH1GA0LQSH,https://workersandbox.mturk.com/mturk/preview?groupId=3I6QNRBGCVRXONZLWDIG7RE2EM9JC4,https://requestersandbox.mturk.com/mturk/manageHITs
19,19,3RTFSSG7T8DS7KL7MXODEK5767ULW2,https://workersandbox.mturk.com/mturk/preview?groupId=3TAMZSB5GPB2D8ETIZYCI5BYTZPQX4,https://requestersandbox.mturk.com/mturk/manageHITs
20,20,3XBXDSS888Q7WKQXW2KZG3JEF90LXV,https://workersandbox.mturk.com/mturk/preview?groupId=3BS7Z4CKG2QRDD43NVKE1JI7V5JQYA,https://requestersandbox.mturk.com/mturk/manageHITs
21,21,3I4E7AFQ2K6UKDTDO77PBLLGYO7TJI,https://workersandbox.mturk.com/mturk/preview?groupId=3IRHJ9AYT036OP6BDX6RQPGYLY6GNF,https://requestersandbox.mturk.com/mturk/manageHITs
22,22,3W9XHF7WGK2PVXZV6S71C0LTDD7TKH,https://workersandbox.mturk.com/mturk/preview?groupId=3NJNX96T4K9O6A6NEC645EG3B8BGOU,https://requestersandbox.mturk.com/mturk/manageHITs
23,23,3XJOUITW8UYB60XQJXRY8MX2CJZQT6,https://workersandbox.mturk.com/mturk/preview?groupId=37R8JAFGQ0A7TF5ZW9DRRXWKZMLJD4,https://requestersandbox.mturk.com/mturk/manageHITs
24,24,3FTID4TN8L5WWPG71Y61ZHQNHFULY1,https://workersandbox.mturk.com/mturk/preview?groupId=3TD7B5RKTHFRI3E8JHMXFQR91ZNQZ1,https://requestersandbox.mturk.com/mturk/manageHITs
25,25,3XEIP58NL0UW1FQCXK8KDOZPN9YLZS,https://workersandbox.mturk.com/mturk/preview?groupId=3CW8JHPWNYWUSJNIS2Y5EHYSFE6R0B,https://requestersandbox.mturk.com/mturk/manageHITs
26,26,36GJS3V78VXQF877478IC26R8UZJGZ,https://workersandbox.mturk.com/mturk/preview?groupId=3MRAM659HHZQQDH3XGND1HPELZXO5K,https://requestersandbox.mturk.com/mturk/manageHITs
27,27,3SU800BH86ZQ6DCFJ2H8DIJ4VX6QUX,https://workersandbox.mturk.com/mturk/preview?groupId=3S942EFUVJKCLLJZS4OBXFE5ZYMJEX,https://requestersandbox.mturk.com/mturk/manageHITs
28,28,3PKJ68EHDN34F42IODQ0X2ISNUCJHY,https://workersandbox.mturk.com/mturk/preview?groupId=3EAC8D5G62HM9HHH2ZXITN3EHU8O60,https://requestersandbox.mturk.com/mturk/manageHITs
29,29,3L7SUC0TTU1J5C27T2W772BS575M03,https://workersandbox.mturk.com/mturk/preview?groupId=3BIS89HFPK3UZ880OL25SMH2K6CR1E,https://requestersandbox.mturk.com/mturk/manageHITs
30,30,3Z33IC0JC0TKRTKT7QGRN9VYZ4BV95,https://workersandbox.mturk.com/mturk/preview?groupId=3OXT046PA8EMAHKCOO373HL6HFSLNQ,https://requestersandbox.mturk.com/mturk/manageHITs
31,31,3ATYLI1PRT9E7LO5SQLQHBFTZGQOJR,https://workersandbox.mturk.com/mturk/preview?groupId=34CUFVRA0L684BAK72G3QMVM8IRENW,https://requestersandbox.mturk.com/mturk/manageHITs
32,32,3TKXBROM5TH4BZD2UV8LXEJ7N7RJIR,https://workersandbox.mturk.com/mturk/preview?groupId=3XCYFDC5RKD5DHVML92AZ13AC5SO7Z,https://requestersandbox.mturk.com/mturk/manageHITs
33,33,31S7M7DAGGX0F3HDRSJ2R0Y82DCTLK,https://workersandbox.mturk.com/mturk/preview?groupId=3FP1X514OQR6RAIOTCJJUELTLD7GPB,https://requestersandbox.mturk.com/mturk/manageHITs
34,34,373L46LKP7DVHU3QUYTXAUYKFBGJK2,https://workersandbox.mturk.com/mturk/preview?groupId=3ZY5FK1Q9GW9DV05VEUGD1Z5NPYO8M,https://requestersandbox.mturk.com/mturk/manageHITs
35,35,3KTCJ4SCVG8JC1NPPL07L7U2AZBM16,https://workersandbox.mturk.com/mturk/preview?groupId=3X2H010HBR31OTQW7P2JX5R7CCQR2V,https://requestersandbox.mturk.com/mturk/manageHITs
36,36,36D1BWBEHN8Q1M5L8P0LQQ4725PM2N,https://workersandbox.mturk.com/mturk/preview?groupId=3HR9SK23IRAQ9BMFBPGOGFWZIQQR36,https://requestersandbox.mturk.com/mturk/manageHITs
37,37,3CMV9YRYP38610L8FY5YPUBZ4BLJL5,https://workersandbox.mturk.com/mturk/preview?groupId=3L55M9M85Z09R0JF060UDXUG7VGO9B,https://requestersandbox.mturk.com/mturk/manageHITs
38,38,3VW0145YLYJQ7I3TFA6DP7QO4GBJM7,https://workersandbox.mturk.com/mturk/preview?groupId=3S5CBU44O30NWJTKSCEU9S50DDYOAQ,https://requestersandbox.mturk.com/mturk/manageHITs
39,39,36AZSFEYZ473FMZQ5AUNEFQON4EVBF,https://workersandbox.mturk.com/mturk/preview?groupId=3TPZE42KLSK4S2KOP33KI6LB7PXLO5,https://requestersandbox.mturk.com/mturk/manageHITs
40,40,3THR0FZ95P0K2BC5VBX3XQSL35VOLT,https://workersandbox.mturk.com/mturk/preview?groupId=31AETRIGVBU87WMXNHTVUB0H8XSEPS,https://requestersandbox.mturk.com/mturk/manageHITs
41,41,3FULMHZ7OU4040K8C3J9J515MJLM4J,https://workersandbox.mturk.com/mturk/preview?groupId=36J1BMOAIYZBR75JB3L7QKO5WQMR4R,https://requestersandbox.mturk.com/mturk/manageHITs
42,42,33EEIIWHK7EQJS1FOSRD94LN94FQVM,https://workersandbox.mturk.com/mturk/preview?groupId=3A5N6ETZETP4RZJVNF8HFXZ5BZ1JFF,https://requestersandbox.mturk.com/mturk/manageHITs
43,43,32K26U12DNVWUJXAJ6LT95EOQPQVDM,https://workersandbox.mturk.com/mturk/preview?groupId=3LVDE0XV5Y2MD2WP43GZ76Q1HUTLPM,https://requestersandbox.mturk.com/mturk/manageHITs
44,44,3N2YPY1GI651MPBAF1WDFNW9Q1RVEF,https://workersandbox.mturk.com/mturk/preview?groupId=3R9DAV8FBGK7DEX44GVO7BGBMQFLQD,https://requestersandbox.mturk.com/mturk/manageHITs
45,45,37M4O367VJPI0JO8Q82JOX7JMFGM5O,https://workersandbox.mturk.com/mturk/preview?groupId=3YBKD8VAPNKTNQ9JP84HVCUJWMHR5W,https://requestersandbox.mturk.com/mturk/manageHITs
46,46,3Z56AA6EK47EJNOMVRCOG3LJIARM64,https://workersandbox.mturk.com/mturk/preview?groupId=3QUMZFVHE82P6U9XUREMNI8JSHSR6C,https://requestersandbox.mturk.com/mturk/manageHITs
47,47,35YHTYFL1GATS3B6ACGJX5H9226VFX,https://workersandbox.mturk.com/mturk/preview?groupId=359956SLTY57PFC4HVKOC1QGICHLRE,https://requestersandbox.mturk.com/mturk/manageHITs
48,48,3KTZHH2ONIM1N17AO69M0HHAO5HM8Q,https://workersandbox.mturk.com/mturk/preview?groupId=39W86F26ZQY8AUN2D1JETW8FNSCR7B,https://requestersandbox.mturk.com/mturk/manageHITs
49,49,3NKW03WTLME3YH1KE2W9V641GDHQWW,https://workersandbox.mturk.com/mturk/preview?groupId=36OR6SYIOYHA5ZFQYZEZXIZHCE1JGE,https://requestersandbox.mturk.com/mturk/manageHITs
50,50,3T2EL38U0MRINH6AO7SVXPI8PFNQXP,https://workersandbox.mturk.com/mturk/preview?groupId=3PSRKXHSTQNO5VA1I5WHIIBIREEJHD,https://requestersandbox.mturk.com/mturk/manageHITs
51,51,360ZO6N6J1Q116QKTYF00DCL8BZM9F,https://workersandbox.mturk.com/mturk/preview?groupId=3BIF6MRRHMHCA8SLN6BK7W4AYCIR8Y,https://requestersandbox.mturk.com/mturk/manageHITs
52,52,3D06DR5225QF6P0PL4T0W8N5ETHMAU,https://workersandbox.mturk.com/mturk/preview?groupId=3XPFDBC9D5LCODBVSYHY7SZLII0R9N,https://requestersandbox.mturk.com/mturk/manageHITs
53,53,3ATYLI1PRT9E7LO5SQLQHBFTZGQJOM,https://workersandbox.mturk.com/mturk/preview?groupId=3SC1WC0NS3ESFTYCYQEQ43P6VVJOBL,https://requestersandbox.mturk.com/mturk/manageHITs
