,HIT,HIT_id,HIT_website_address,HIT_results_address
27,28,3D4BBDG7ZH32DIPDZ0KC644NCC33CR,https://workersandbox.mturk.com/mturk/preview?groupId=3W8SY8LL7U0QN4FQXM2N6KIW3IUK80,https://requestersandbox.mturk.com/mturk/manageHITs
28,29,32PT7WK7DMMCIAVRZWFNQAM5XCF3DR,https://workersandbox.mturk.com/mturk/preview?groupId=3IFS5X633D4Q19Y02E816GD7NOCK9P,https://requestersandbox.mturk.com/mturk/manageHITs
29,30,304QEQWKZPR75FNJ6IBKZ60XYE20OQ,https://workersandbox.mturk.com/mturk/preview?groupId=36R4ILE2G9B80TO5ZF5W3KJQY53FH8,https://requestersandbox.mturk.com/mturk/manageHITs
30,31,3N7PQ0KLI5WHAG9RVRQ7WS4QXOG3EK,https://workersandbox.mturk.com/mturk/preview?groupId=3PFZUIOZMH446S85UKM12BORT6UKA4,https://requestersandbox.mturk.com/mturk/manageHITs
31,32,3ZFRE2BDQ9LR1971B3B8OIUCSPPXZJ,https://workersandbox.mturk.com/mturk/preview?groupId=319P43LJ7V7HCL9TNIDRFZAEW717ZM,https://requestersandbox.mturk.com/mturk/manageHITs
32,33,3BJKPTD2QCJBI1CQWCGYDC776CITR3,https://workersandbox.mturk.com/mturk/preview?groupId=36R4ILE2G9B80TO5ZF5W3KJQY53HFA,https://requestersandbox.mturk.com/mturk/manageHITs
33,34,3538U0YQ1F19GU9NQ2ADEAPQ9PV3F2,https://workersandbox.mturk.com/mturk/preview?groupId=3PMOF0KIQHI9P2DX0YMXXM8XBOFKBZ,https://requestersandbox.mturk.com/mturk/manageHITs
34,35,3SA4EMRVJV9PQFZKLIOZO65N8JY0P7,https://workersandbox.mturk.com/mturk/preview?groupId=3ARIN4O78FP8WOZP5XNH3WK5YIIFI1,https://requestersandbox.mturk.com/mturk/manageHITs
35,36,3CESM1J3EIAAOZI0ZTIBP1NAEJMW6Y,https://workersandbox.mturk.com/mturk/preview?groupId=3D7SO00DFLW6FIZFD2WZAFPW97MCVK,https://requestersandbox.mturk.com/mturk/manageHITs
36,37,3L21G7IH473J6IC38OOIF2H9HG6Y11,https://workersandbox.mturk.com/mturk/preview?groupId=38E1HBOA1QMOAE8MTTS5N03NPKO80I,https://requestersandbox.mturk.com/mturk/manageHITs
37,38,3YO4AH2FPDRAQR0ZLV3OOBVXDFK0QY,https://workersandbox.mturk.com/mturk/preview?groupId=3A5N6ETZETP4RZJVNF8HFXZ5BX7FJD,https://requestersandbox.mturk.com/mturk/manageHITs
38,39,3VGET1QSZ06TSZW5I3N3VFN69U6W7X,https://workersandbox.mturk.com/mturk/preview?groupId=3XDA6L0PG0WJU7ZK3C1VWH8AGGOCWU,https://requestersandbox.mturk.com/mturk/manageHITs
39,40,3CO05SML7VCA2SFZYASOT15291M0RZ,https://workersandbox.mturk.com/mturk/preview?groupId=3OA6GJL5STLZ2JPD508TGCZIQM7FKC,https://requestersandbox.mturk.com/mturk/manageHITs
40,41,3BFF0DJK8XJNJGC3B1G33MC3SE1TSR,https://workersandbox.mturk.com/mturk/preview?groupId=32A8IZJLQE3EETK0AZBEL5J2ZK3HG9,https://requestersandbox.mturk.com/mturk/manageHITs
41,42,3CKVGCS3PGCM37FCDZSTJBAYV350SN,https://workersandbox.mturk.com/mturk/preview?groupId=3TTGLBRJSPGAMP7VQ0KUVCCXFMCFLF,https://requestersandbox.mturk.com/mturk/manageHITs
42,43,37MQ8Z1JQE3QV3UZRSOWKLRE9MKY2I,https://workersandbox.mturk.com/mturk/preview?groupId=370L63GT3CTOH3T4PCW515MXUCU81L,https://requestersandbox.mturk.com/mturk/manageHITs
43,44,3Q9SPIIRWJTBB1U3P6ZN56PWA2CWAO,https://workersandbox.mturk.com/mturk/preview?groupId=3LDDRXD5VDONJCUKIDJJHETQROOCYT,https://requestersandbox.mturk.com/mturk/manageHITs
44,45,3OCZWXS7ZOEYU16NQW14OKSUKH85LZ,https://workersandbox.mturk.com/mturk/preview?groupId=36BILMLQB7DIM32HTO084KZ8941AVG,https://requestersandbox.mturk.com/mturk/manageHITs
45,46,3G3AJKPCXLZ0YH9MV67KD0OCT0GY4E,https://workersandbox.mturk.com/mturk/preview?groupId=3TKAYVZVPJTV6OB08GWJ6OW2MI8822,https://requestersandbox.mturk.com/mturk/manageHITs
46,47,37M4O367VJPI0JO8Q82JOX7JKMY5M1,https://workersandbox.mturk.com/mturk/preview?groupId=3QH037L2CMDV1S2MJY54QMIMGD3AWQ,https://requestersandbox.mturk.com/mturk/manageHITs
47,48,38VTL6WC4AKIU0DM9BQUISUQTWBY5J,https://workersandbox.mturk.com/mturk/preview?groupId=3D92QE1HWJ0KR67JCGAOPY1USW883D,https://requestersandbox.mturk.com/mturk/manageHITs
48,49,37AQKJ12TXVOYGPI01LTDR8PUXFTTG,https://workersandbox.mturk.com/mturk/preview?groupId=3LE8W42VV69SEPFBU5TW65V3EKGHH8,https://requestersandbox.mturk.com/mturk/manageHITs
49,50,38F60IALAGONI7SR2ZXJTG6KXMJ0TC,https://workersandbox.mturk.com/mturk/preview?groupId=3C3LDH5JOKRUS7PGQCL9VPRMFR2FMH,https://requestersandbox.mturk.com/mturk/manageHITs
50,51,33QQ60S6ASP2IK7G24NTYCSMG0Q0U3,https://workersandbox.mturk.com/mturk/preview?groupId=3M8DJV5FJVB0APAG2D0984GMKHCFNH,https://requestersandbox.mturk.com/mturk/manageHITs
51,52,3HRWUH63QU9OI19829HJ1CWJPC85N1,https://workersandbox.mturk.com/mturk/preview?groupId=3K1KXTVNBJS32SV8JD6O6NNSEHJM1N,https://requestersandbox.mturk.com/mturk/manageHITs
52,53,3JGHED38EDYXH4R5X45RGC8MK26Y7Y,https://workersandbox.mturk.com/mturk/preview?groupId=3Z7ICGQCY9ISBFSTYC5B4XVS10POTD,https://requestersandbox.mturk.com/mturk/manageHITs
