,HIT,HIT_id,HIT_website_address,HIT_results_address
36,36,3E24UO25QZX2JQ9Y87R187AOD77O6G,https://workersandbox.mturk.com/mturk/preview?groupId=30NHI4EO3UB8SL3KU70PYDVTU2YBTQ,https://requestersandbox.mturk.com/mturk/manageHITs
37,37,38F60IALAGONI7SR2ZXJTG6KZC2T06,https://workersandbox.mturk.com/mturk/preview?groupId=3S3GY25K17J570GD6C20J4F02STKZZ,https://requestersandbox.mturk.com/mturk/manageHITs
38,38,3PCPFX4U40X1NVFPODM9RII1L7SQFT,https://workersandbox.mturk.com/mturk/preview?groupId=34Z8PDG354Q4EM4E32KHW5V0HWPE52,https://requestersandbox.mturk.com/mturk/manageHITs
39,39,3A9LA2FRWSL5AO775H51OBQ7YPSXHV,https://workersandbox.mturk.com/mturk/preview?groupId=36GQ890RQ8Z4UHTIHZAXIN84RY26PV,https://requestersandbox.mturk.com/mturk/manageHITs
40,40,3SU800BH86ZQ6DCFJ2H8DIJ4VU7UQW,https://workersandbox.mturk.com/mturk/preview?groupId=3B30MLNK63MIJ7N90V1LK6TKJLIIBG,https://requestersandbox.mturk.com/mturk/manageHITs
41,41,3X4Q1O9UBHTLNQN3RHWTELAK8IRO7F,https://workersandbox.mturk.com/mturk/preview?groupId=3VY1OMW936CNSYI9UCQZ39HVDG5BUH,https://requestersandbox.mturk.com/mturk/manageHITs
42,42,3Q7TKIAPOTHTYELG52JNMWGMZOPLDO,https://workersandbox.mturk.com/mturk/preview?groupId=31PT71NFROMJWUFKFOSI06AB706GVS,https://requestersandbox.mturk.com/mturk/manageHITs
43,43,371QPA24C2VNPWD9YI1J7LPU448T19,https://workersandbox.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NI19S5PT9LFL0B,https://requestersandbox.mturk.com/mturk/manageHITs
44,44,3ZQX1VYFTDCPN4SM1MOZSL6FJ2XO82,https://workersandbox.mturk.com/mturk/preview?groupId=36I764H9F7RN5D79Z204ZVJERNEBV6,https://requestersandbox.mturk.com/mturk/manageHITs
45,45,3LXX8KJXPWGP19BW6EUDSH1Q38FO9R,https://workersandbox.mturk.com/mturk/preview?groupId=3QOPOPHLGMR0K27EPC50LX2SYWGBWG,https://requestersandbox.mturk.com/mturk/manageHITs
46,46,3SX4X51T80G36SL1YK8DOCCA9QXOA6,https://workersandbox.mturk.com/mturk/preview?groupId=3W679PTMVM4F92C4ZH1MNGGZ7YMBX9,https://requestersandbox.mturk.com/mturk/manageHITs
47,47,3S4TINXCC0U8P2QT4Y89JNWGR8IOB1,https://workersandbox.mturk.com/mturk/preview?groupId=3EOS91U1VZJ4972E4DNO6UN894GBYF,https://requestersandbox.mturk.com/mturk/manageHITs
48,48,36QZ6V1589K2JTRSB66D8IY5DISUSL,https://workersandbox.mturk.com/mturk/preview?groupId=3ISL4H6O6HR1TCFFEVXGVQZ216IICN,https://requestersandbox.mturk.com/mturk/manageHITs
49,49,3TL87MO8CMWQWYZCW8EDAWJ7B15LFZ,https://workersandbox.mturk.com/mturk/preview?groupId=3LVBPMNRS3MWBJFP5YXEM8TPE98GW2,https://requestersandbox.mturk.com/mturk/manageHITs
50,50,32LAQ1JNT9W3YT4706B3INURF16UTA,https://workersandbox.mturk.com/mturk/preview?groupId=37D300AOKMABY4LTERSRFWHKM6UIDN,https://requestersandbox.mturk.com/mturk/manageHITs
51,51,3ZTE0JGGCEZRZ7IZIY44U72Y9TIOC8,https://workersandbox.mturk.com/mturk/preview?groupId=3W9SL2918E84EXCJ0ZP7K1WAFYKBZ6,https://requestersandbox.mturk.com/mturk/manageHITs
52,52,3OEWW2KGQJI14ZODIUZFEDKGUTUOD8,https://workersandbox.mturk.com/mturk/preview?groupId=38HIGZ6BKR9QMHYZA58APMZ6FC1C0M,https://requestersandbox.mturk.com/mturk/manageHITs
53,53,3XWUWJ18TLXIY6JW0B1DNJGTYFDUU1,https://workersandbox.mturk.com/mturk/preview?groupId=3SVZJ4A2P5KGQAZTAM3BLEZ5MIVIEG,https://requestersandbox.mturk.com/mturk/manageHITs
