HIT,HIT_id,HIT_website_address,HIT_results_address,HIT_status,submitted_assignments,Worker_id,Assignment_id,Accept_time,Submit_time,Full_response,worker_ip,isBot,assignment_status,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,passed_negative_attention,passed_positive_attention_easy,score_all,score_gs_more_than1,score_gs_less_than1,correct_questions,incorrect_questions
12,3ZXNP4Z39RSDH5K6EPG1M46QDDML7V,https://workersandbox.mturk.com/mturk/preview?groupId=3Z3XOBWUCQUR3NY364N8Z9L8MUTGRZ,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3SEPORI8WO7ISGX2QVOWTUFUHJCZA3,2023-09-22 15:40:46-07:00,2023-09-22 15:43:42-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-3,0,-1,0,0,-3,1,-2,-3,-3,,,Y,Y,70.0,75.0,50.0,"q1,q2,q3,q5,q8,q9,q10","q4,q6,q7"
13,3QO7EE372OUBAE39JB0D8SRG690QBB,https://workersandbox.mturk.com/mturk/preview?groupId=3H6GKE285195Q43V2FI5TFIJ5GKE1K,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,33M4IA01QH9LM2J4ROMXRZOT9N2RX6,2023-09-22 15:43:53-07:00,2023-09-22 15:45:41-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-3,-1,-1,0,-1,-3,0,-1,0,-2,,,Y,Y,50.0,66.66666666666666,20.0,"q1,q4,q5,q9,q10","q2,q3,q6,q7,q8"
14,3K8CQCU3KE8IVKOSYA4SRC9WBZVNW1,https://workersandbox.mturk.com/mturk/preview?groupId=3U5YKSQWQDDK98VFLYYYCMLC0PCBLN,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3QUO65DNQVWQ8LXTURU6DXKK4I1UO8,2023-09-22 15:46:35-07:00,2023-09-22 15:48:59-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-3,1,-1,0,2,1,-1,-3,-1,0,,,Y,Y,60.0,100.0,20.0,"q1,q4,q5,q7,q8,q9","q2,q3,q6,q10"
15,31JUPBOORNBHHJPPOU87042LOXSL8I,https://workersandbox.mturk.com/mturk/preview?groupId=3ZZSZV2CUBU342YGLTNDPJQ48WCGSN,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3SLE99ER0OLNBQ2UW9OSO5Z0Z1XZBY,2023-09-22 15:49:08-07:00,2023-09-22 15:51:43-07:00,"[{""q1"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""q8"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-1,-3,0,2,0,-1,2,-1,-1,0,,,Y,Y,40.0,50.0,0.0,"q2,q4,q5,q9","q1,q3,q6,q7,q8,q10"
16,3XDSWAMB22ZUKJVFXBW8JCXYOU0QCI,https://workersandbox.mturk.com/mturk/preview?groupId=33Q5C6LAR89CFPLRLJIJYYSOXMYE21,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3ZAZR5XV02Q6LVU0A9KNZP5IHMXZC5,2023-09-22 15:52:08-07:00,2023-09-22 15:54:09-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-3,1,-1,-2,-3,-1,0,1,-2,1,,,Y,Y,80.0,66.66666666666666,100.0,"q1,q2,q3,q4,q5,q7,q8,q9","q6,q10"
17,3QQUBC64ZELXKKTI8F0ETVN3K11NXU,https://workersandbox.mturk.com/mturk/preview?groupId=3DF3CY4WM8O4FQD0LAZDCZ010U2BMP,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3LBXNTKX0S3FI2NIX7MB0EOZ31WX9P,2023-09-22 15:54:36-07:00,2023-09-22 15:57:15-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,0,2,-1,1,-2,1,-1,0,-1,-2,,,Y,Y,80.0,66.66666666666666,80.0,"q1,q2,q4,q5,q6,q7,q9,q10","q3,q8"
18,3QTFNPMJC6PMPFTX9XOZQG3ES1ZNZR,https://workersandbox.mturk.com/mturk/preview?groupId=3NKVIC4SHJ8AX8Y0XBEDPEP15KCBNP,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,33C7UALJVM67EWJFLMVQ59PNEG018D,2023-09-22 15:57:23-07:00,2023-09-22 15:59:22-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,1,1,0,0,0,-2,-3,0,1,1,,,Y,Y,50.0,50.0,33.33333333333333,"q4,q5,q7,q9,q10","q1,q2,q3,q6,q8"
19,36QZ6V1589K2JTRSB66D8IY5DISSUJ,https://workersandbox.mturk.com/mturk/preview?groupId=3RSP1MSSWZNOL1M30P3S2C0L0AEKUA,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3YDTZAI2WYO6VVWD9J5DOX9ICU4419,2023-09-22 15:59:35-07:00,2023-09-22 16:01:27-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-3,0,2,1,1,-3,-1,-2,1,-2,,,Y,Y,50.0,75.0,0.0,"q2,q6,q8,q9,q10","q1,q3,q4,q5,q7"
20,3S829FDFT28OY825JLMBXQB96XZXDM,https://workersandbox.mturk.com/mturk/preview?groupId=39I6UD9LVIB4RWH51KX5EY39RJ16NZ,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,32EYX73OY1HT5YP9MJBA7SPPF5LURH,2023-09-22 16:01:36-07:00,2023-09-22 16:03:09-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-3,0,-1,0,0,-2,-3,-2,1,-3,,,Y,Y,60.0,75.0,25.0,"q1,q2,q6,q7,q8,q10","q3,q4,q5,q9"
21,3UQ1LLR26AFV07I4LSSLWV8GELSLAM,https://workersandbox.mturk.com/mturk/preview?groupId=3VU3J1KUFB64J2BVATS3ZOMQAFQGTC,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3L4PIM1GQUOAM79EWK8ZADV2BTWRYC,2023-09-22 16:03:33-07:00,2023-09-22 16:05:05-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,0,-3,-1,1,-1,-1,0,-1,0,-3,,,Y,Y,70.0,75.0,50.0,"q2,q3,q5,q7,q8,q9,q10","q1,q4,q6"
22,3HA5ODM5KAZ2W8GSGWGI440ORP1SV8,https://workersandbox.mturk.com/mturk/preview?groupId=32CVJ4DS802OYGB35FDXYY24EHNKVZ,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,33PPUNGG39DARXJJS6AIOK44HN0RZ3,2023-09-22 16:05:18-07:00,2023-09-22 16:07:11-07:00,"[{""q1"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,-1,-2,-1,0,-3,-1,0,-1,2,0,,,Y,Y,30.0,0.0,20.0,"q4,q5,q7","q1,q2,q3,q6,q8,q9,q10"
23,31GN6YMHLPZFBXGX66LEQ6J2YY3SWI,https://workersandbox.mturk.com/mturk/preview?groupId=3MID1PD49F21D5B8VPITK0LILQPKW9,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3PJ71Z61R5A7S12PQE1455KYYMI192,2023-09-22 16:07:21-07:00,2023-09-22 16:08:54-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":true,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""q3"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""q8"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":true,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,1,2,0,-3,-3,-2,2,-1,2,3,,,Y,Y,80.0,100.0,50.0,"q1,q3,q4,q5,q6,q8,q9,q10","q2,q7"
24,3R5LWXWHR0FRASCWLBNJ3BE6JPFXGW,https://workersandbox.mturk.com/mturk/preview?groupId=3EAC8D5G62HM9HHH2ZXITN3EHT66OE,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3SB4CE2TJW3TNLXNPD0BW9ZJ9JEXA4,2023-09-22 16:09:05-07:00,2023-09-22 16:10:41-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,0,-3,-1,-2,-1,-2,-3,-3,0,1,,,Y,Y,70.0,80.0,33.33333333333333,"q1,q2,q4,q6,q7,q8,q9","q3,q5,q10"
25,304QEQWKZPR75FNJ6IBKZ60X04LO0F,https://workersandbox.mturk.com/mturk/preview?groupId=3SC1WC0NS3ESFTYCYQEQ43P6VUHBO4,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3WJEQKOXA9ALXKCUIKF410VI4401AH,2023-09-22 16:10:49-07:00,2023-09-22 16:12:03-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":true,""-2"":false,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,0,1,-3,-1,-1,0,1,0,0,1,,,Y,Y,50.0,50.0,25.0,"q1,q3,q4,q5,q7","q2,q6,q8,q9,q10"
26,3ZQA3IO31BY7C48121FKDBJ75WRO1I,https://workersandbox.mturk.com/mturk/preview?groupId=3KIFW8VYC9WA0TADDQR5T3UW5ZDBPL,https://requestersandbox.mturk.com/mturk/manageHITs,Assignable,1,ARUXAWT9AUG92,3SITXWYCNWHY6V2FVR07RKJPR1ZXBZ,2023-09-22 16:12:11-07:00,2023-09-22 16:13:42-07:00,"[{""q1"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q10"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q2"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q3"":{""-1"":false,""-2"":false,""-3"":false,""0"":false,""1"":true,""2"":false,""3"":false,""video not playing"":false},""q4"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q5"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q6"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q7"":{""-1"":false,""-2"":true,""-3"":false,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q8"":{""-1"":false,""-2"":false,""-3"":true,""0"":false,""1"":false,""2"":false,""3"":false,""video not playing"":false},""q9"":{""-1"":false,""-2"":false,""-3"":false,""0"":true,""1"":false,""2"":false,""3"":false,""video not playing"":false},""worker_ip"":""142.103.188.202-false""}]",142.103.188.202,false,Submitted,0,-3,1,-3,0,0,-2,-3,0,-3,,,Y,Y,80.0,100.0,60.0,"q1,q2,q3,q5,q6,q7,q8,q10","q4,q9"
