,HIT,HIT_id,HIT_website_address,HIT_results_address
25,25,3O71U79SRBWJ6LMJ24FRH8HB0OQMS6,https://workersandbox.mturk.com/mturk/preview?groupId=3WZSTMTM4EYEWFGKANF5SHRL4UUIYP,https://requestersandbox.mturk.com/mturk/manageHITs
26,26,3IZPORCT1FGLDSLVWIZ9ZT4JX08HR4,https://workersandbox.mturk.com/mturk/preview?groupId=3VMQHMXNFUOXG0R29NDVTIZ0NLAPR6,https://requestersandbox.mturk.com/mturk/manageHITs
27,27,3X0EMNLXEPW5JG00OFCO9ZVD4XVPVA,https://workersandbox.mturk.com/mturk/preview?groupId=3M8DJV5FJVB0APAG2D0984GMKIYNFD,https://requestersandbox.mturk.com/mturk/manageHITs
28,28,3A9LA2FRWSL5AO775H51OBQ7YHTHX0,https://workersandbox.mturk.com/mturk/preview?groupId=3VILS635XFO9HFRFOCD0JS4W9NTPSU,https://requestersandbox.mturk.com/mturk/manageHITs
29,29,3G4VVJO6PZNR356OPBYH7QKWOZOKPJ,https://workersandbox.mturk.com/mturk/preview?groupId=3RSP1MSSWZNOL1M30P3S2C0L0A8KU4,https://requestersandbox.mturk.com/mturk/manageHITs
30,30,3JVP4ZJHDPZX9TCG8NYFF94BONNI0Z,https://workersandbox.mturk.com/mturk/preview?groupId=3MOGIU38IR1PWSJJDH80YTMKUKEPUA,https://requestersandbox.mturk.com/mturk/manageHITs
31,31,35YHTYFL1GATS3B6ACGJX5H92R8FVX,https://workersandbox.mturk.com/mturk/preview?groupId=35RL0GHNS702UJTYKY3802MP75XGEG,https://requestersandbox.mturk.com/mturk/manageHITs
32,32,3K3G488TR2F9LYM0I19056ROW5FQ5V,https://workersandbox.mturk.com/mturk/preview?groupId=3IRHJ9AYT036OP6BDX6RQPGYLXYNGC,https://requestersandbox.mturk.com/mturk/manageHITs
33,33,3MIVREZQVH5C3H73POD67VA6TVAKQA,https://workersandbox.mturk.com/mturk/preview?groupId=32CVJ4DS802OYGB35FDXYY24EHHKVT,https://requestersandbox.mturk.com/mturk/manageHITs
34,34,341YLJU21I6453FUNA2TYXXQLL7I2J,https://workersandbox.mturk.com/mturk/preview?groupId=3X8M0CO8USGP978JI7I5UFO38RNPVZ,https://requestersandbox.mturk.com/mturk/manageHITs
35,35,3CMIQF80GNX542MENKJ5XC5OS0QQ6B,https://workersandbox.mturk.com/mturk/preview?groupId=31VHXET8YS9KOL1MX3O9BPSZ0XBNHB,https://requestersandbox.mturk.com/mturk/manageHITs
36,36,30EMX9PEVKQOGXMGHS2B2VP7BJVKSZ,https://workersandbox.mturk.com/mturk/preview?groupId=3MID1PD49F21D5B8VPITK0LILQJKW3,https://requestersandbox.mturk.com/mturk/manageHITs
37,37,3BS6ERDL93EBFTI9IYDLXDYP9L1D6T,https://workersandbox.mturk.com/mturk/preview?groupId=3OM4ARNR6M2LUQWWCM5WZTD6YFNDO7,https://requestersandbox.mturk.com/mturk/manageHITs
38,38,3VMHWJRYHVNLWSG1ARH1LQEUI2GFX0,https://workersandbox.mturk.com/mturk/preview?groupId=3NN44GVSBH5U0XTUF9NEIK7PJ6CGFY,https://requestersandbox.mturk.com/mturk/manageHITs
39,39,3DIIW4IV8P2E8HUHROLHRCUO5Z3I4F,https://workersandbox.mturk.com/mturk/preview?groupId=3NWM3X0LA7THDWDEIMJNI0LOO2VPX2,https://requestersandbox.mturk.com/mturk/manageHITs
40,40,3RKHNXPHGW34VAEK6XXBHW7VWGGKUF,https://workersandbox.mturk.com/mturk/preview?groupId=3AIGM1QKOSU52A68AQ0H5X6YWYJKY2,https://requestersandbox.mturk.com/mturk/manageHITs
41,41,3D42WVSDH82AWX6BFN3344L3K8AFY6,https://workersandbox.mturk.com/mturk/preview?groupId=3J684U0BLMX0EXPPQTTW0571KLCGGX,https://requestersandbox.mturk.com/mturk/manageHITs
42,42,3VP28W7DUNRA1NGGB95MIBU5Q2EFZX,https://workersandbox.mturk.com/mturk/preview?groupId=32A8IZJLQE3EETK0AZBEL5J2ZLPGHW,https://requestersandbox.mturk.com/mturk/manageHITs
43,43,3MA5N0ATTCIHNE3P1XCCZKSSHWRKWE,https://workersandbox.mturk.com/mturk/preview?groupId=3S3GY25K17J570GD6C20J4F02SNKZT,https://requestersandbox.mturk.com/mturk/manageHITs
44,44,307L9TDWJYZL4MM4OQTQMFYZDY1N3F,https://workersandbox.mturk.com/mturk/preview?groupId=3EKS5N8MHTNE15QP69HO6O0NAOYIZG,https://requestersandbox.mturk.com/mturk/manageHITs
45,45,3SSN80MU8CVWCE8FB28Y136ZQYXKX7,https://workersandbox.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NI19S5PT9L9L05,https://requestersandbox.mturk.com/mturk/manageHITs
46,46,3XABXM4AJ1CS8G52GZG3HQ1FYVGQ8X,https://workersandbox.mturk.com/mturk/preview?groupId=35VV2X3DQYNKKGC63L6UB1TE0AQNI4,https://requestersandbox.mturk.com/mturk/manageHITs
47,47,3JHB4BPSFKGSMLOCLRMHHMWQI1YQ9M,https://workersandbox.mturk.com/mturk/preview?groupId=3590L785WCNGFRWCL3RUN28EDPFNJG,https://requestersandbox.mturk.com/mturk/manageHITs
48,48,3WRBLBQ2GRFJD26LIZYCUXRV9AVG05,https://workersandbox.mturk.com/mturk/preview?groupId=36AMNITQIKHEAOVKGHTZLHKHZY4GIP,https://requestersandbox.mturk.com/mturk/manageHITs
49,49,3VDVA3ILIDMJKRR3EI2C82A5E21G18,https://workersandbox.mturk.com/mturk/preview?groupId=36OR6SYIOYHA5ZFQYZEZXIZHCDTGJ1,https://requestersandbox.mturk.com/mturk/manageHITs
50,50,3QHITW7OYOG6R4YHDX0HDH7AOJGQA1,https://workersandbox.mturk.com/mturk/preview?groupId=3JEJVC0BACJBQB2U3OR6OH8RSEFNKF,https://requestersandbox.mturk.com/mturk/manageHITs
51,51,35A1YQPVFENW40YH5T4RW4025VYI5K,https://workersandbox.mturk.com/mturk/preview?groupId=35E73910AK86D13ONI5P1ESXQ8PPY8,https://requestersandbox.mturk.com/mturk/manageHITs
52,52,3HXK2V1N4KMQ9C9ZXM2QDLKA68FG2P,https://workersandbox.mturk.com/mturk/preview?groupId=3KTAGXQO2YD5GJL8GKEBYXZUR2TGK0,https://requestersandbox.mturk.com/mturk/manageHITs
53,53,3WGZLY9VCHTYJ71XBDAJHRUGFGRD8F,https://workersandbox.mturk.com/mturk/preview?groupId=3GSIANI2QSK3FQ8XRMIBOTIW8KJDPO,https://requestersandbox.mturk.com/mturk/manageHITs
