,HIT,HIT_id,HIT_website_address,HIT_results_address
20,20,3VW0145YLYJQ7I3TFA6DP7QO4G1JMX,https://workersandbox.mturk.com/mturk/preview?groupId=373P3486EFU8463259LPI15OYBFC8D,https://requestersandbox.mturk.com/mturk/manageHITs
21,21,30QQTY5GMKRG0V70N382DR29Q747U6,https://workersandbox.mturk.com/mturk/preview?groupId=3M7B7ZP99OE5ZE4YWSNBKLYO18NIRX,https://requestersandbox.mturk.com/mturk/manageHITs
22,22,3BAWBGQGYL6GDAW0STI79D4S4ED7VV,https://workersandbox.mturk.com/mturk/preview?groupId=3M36IJVRR9EH0T4BBHNGAV3KNA6ISL,https://requestersandbox.mturk.com/mturk/manageHITs
23,23,3DZKABX2ZICMPRRWJAQIPZW65P4CVT,https://workersandbox.mturk.com/mturk/preview?groupId=3OK7AMVIFRYIKSE6KO7L90LKQUSL50,https://requestersandbox.mturk.com/mturk/manageHITs
24,24,3VGET1QSZ06TSZW5I3N3VFN6BNF7W5,https://workersandbox.mturk.com/mturk/preview?groupId=3IYH2PD9C9QIFTHQ0HS6K0Z6PTKITA,https://requestersandbox.mturk.com/mturk/manageHITs
25,25,3X52SWXE0XCZ4GR19KVEB1FKCY6CW3,https://workersandbox.mturk.com/mturk/preview?groupId=3G39WTVP4CGE3WEKP7HQ16ZKMP3L6G,https://requestersandbox.mturk.com/mturk/manageHITs
26,26,3THR0FZ95P0K2BC5VBX3XQSL35LOLJ,https://workersandbox.mturk.com/mturk/preview?groupId=3D9187VUCLRXF6WF0MIGPWL887RIU1,https://requestersandbox.mturk.com/mturk/manageHITs
27,27,351S7I5UG93WP0OTRBLD2MFO96BJNX,https://workersandbox.mturk.com/mturk/preview?groupId=3TAPATTOAYY8IBMCA1R3IX0ZIHXC92,https://requestersandbox.mturk.com/mturk/manageHITs
28,28,3W3RSPVVGSYFFGW2RX9CWWKALR9LUT,https://workersandbox.mturk.com/mturk/preview?groupId=3L55M9M85Z09R0JF060UDXUG7VG9OW,https://requestersandbox.mturk.com/mturk/manageHITs
29,29,3CRWSLD91KB48TUQVNYIX37A3ABOML,https://workersandbox.mturk.com/mturk/preview?groupId=3OT7QPGUOM6XSLLF5CSLLINRME0IVQ,https://requestersandbox.mturk.com/mturk/manageHITs
30,30,3MWOYZD5WVVAQBFQ7ODIAIWA80LONL,https://workersandbox.mturk.com/mturk/preview?groupId=38ZP8AG6P16A7ALKVMXH7K65TN2IW0,https://requestersandbox.mturk.com/mturk/manageHITs
31,31,3ROUCZ907F1S8WF283DVP7WFYAQOO0,https://workersandbox.mturk.com/mturk/preview?groupId=3EH7TAS741JPWAQA5RT393KC2P8IXT,https://requestersandbox.mturk.com/mturk/manageHITs
32,32,3ATYLI1PRT9E7LO5SQLQHBFTZGGJOC,https://workersandbox.mturk.com/mturk/preview?groupId=30AWZEBKT2YMNUWH2753ESBJOZFCAH,https://requestersandbox.mturk.com/mturk/manageHITs
33,33,3RTFSSG7T8DS7KL7MXODEK5767KLWS,https://workersandbox.mturk.com/mturk/preview?groupId=3JPJI0S3VN0CCCWVFJSY22PGMWY9Q4,https://requestersandbox.mturk.com/mturk/manageHITs
34,34,301KG0KX9CS4984AHSK8YLWBLJGH2Z,https://workersandbox.mturk.com/mturk/preview?groupId=3MYS244PU5FTZZ5Y38W6GNQS1IUDWT,https://requestersandbox.mturk.com/mturk/manageHITs
35,35,32ZCLEW0BZRWSL067QY56BKJ9LCJPT,https://workersandbox.mturk.com/mturk/preview?groupId=30HLKW73X2CR64198L5Z93VP6H0CBC,https://requestersandbox.mturk.com/mturk/manageHITs
36,36,3XBXDSS888Q7WKQXW2KZG3JEF9QLXL,https://workersandbox.mturk.com/mturk/preview?groupId=3XPFDBC9D5LCODBVSYHY7SZLII09R5,https://requestersandbox.mturk.com/mturk/manageHITs
37,37,3FTID4TN8L5WWPG71Y61ZHQNHFKLYR,https://workersandbox.mturk.com/mturk/preview?groupId=3XLAOVIRVQLOPSB87NH3X24H4KJ9ST,https://requestersandbox.mturk.com/mturk/manageHITs
38,38,38DCH97KHH9HSX1L73DU6GATEHYJQK,https://workersandbox.mturk.com/mturk/preview?groupId=37662SQ7XGHAG9TFML1UKN17O20CCJ,https://requestersandbox.mturk.com/mturk/manageHITs
39,39,3KQC8JMJGCZTUQ0TLSYDHV13RXGH3A,https://workersandbox.mturk.com/mturk/preview?groupId=3SGAN4GQ95S8OZAODDSSI64ZAK0DXM,https://requestersandbox.mturk.com/mturk/manageHITs
40,40,33NKDW9FFXPETGWRJPR0DKTRL0CCXW,https://workersandbox.mturk.com/mturk/preview?groupId=3Z5V3T2EPUCX7WSP8HMI7KZGH0NL7F,https://requestersandbox.mturk.com/mturk/manageHITs
41,41,31ANT7FQN89W85NXZBM6WSZN5T7H50,https://workersandbox.mturk.com/mturk/preview?groupId=3AYVNGH59I7XO40YI9EU1KB8CQUDYS,https://requestersandbox.mturk.com/mturk/manageHITs
42,42,3XEIP58NL0UW1FQCXK8KDOZPN9OLZI,https://workersandbox.mturk.com/mturk/preview?groupId=3TGL8109GQXP4SONWNMT770363X9TI,https://requestersandbox.mturk.com/mturk/manageHITs
43,43,33Q5P9PUSPT3YBW6K7FLA592T0ACZT,https://workersandbox.mturk.com/mturk/preview?groupId=31R230RZ7QV17AX8IMEOLKVBSKTL82,https://requestersandbox.mturk.com/mturk/manageHITs
44,44,3I4E7AFQ2K6UKDTDO77PBLLGYOXJTY,https://workersandbox.mturk.com/mturk/preview?groupId=3H9KHFULG4APD7DTIC7PAB1A9EDCEC,https://requestersandbox.mturk.com/mturk/manageHITs
45,45,3WGCNLZJKFFG87HCCS142H781L9D15,https://workersandbox.mturk.com/mturk/preview?groupId=3NY2APCH39Z1LFGINEK2LGQMCQBL9R,https://requestersandbox.mturk.com/mturk/manageHITs
46,46,3L7SUC0TTU1J5C27T2W772BS57VM0T,https://workersandbox.mturk.com/mturk/preview?groupId=3OR5EJIUG2Y4453CWSC3C3M5PH49U9,https://requestersandbox.mturk.com/mturk/manageHITs
47,47,3KTCJ4SCVG8JC1NPPL07L7U2AZ1M1W,https://workersandbox.mturk.com/mturk/preview?groupId=3ZBBW13US3D4HKSC1IM88POO3OD9VY,https://requestersandbox.mturk.com/mturk/manageHITs
48,48,3DFYDSXB2W79KQ82OCXZGH7IH24JUP,https://workersandbox.mturk.com/mturk/preview?groupId=3Z53LF8QZEFHJLDPDNRVSTMALFSCFU,https://requestersandbox.mturk.com/mturk/manageHITs
49,49,3JU8CV4BRLJATWR3N3QAE7158FMOPH,https://workersandbox.mturk.com/mturk/preview?groupId=3WZSTMTM4EYEWFGKANF5SHRL4V2IYZ,https://requestersandbox.mturk.com/mturk/manageHITs
50,50,3LEG2HW4UFUKVCD4M2W8V0KY543F2Z,https://workersandbox.mturk.com/mturk/preview?groupId=3OZM3XU59524NGHEA71IZUG449SGBQ,https://requestersandbox.mturk.com/mturk/manageHITs
51,51,3538U0YQ1F19GU9NQ2ADEAPQBI3F3A,https://workersandbox.mturk.com/mturk/preview?groupId=3VO7LTD99J7NXL9KO7XDAEMMMUSGCX,https://requestersandbox.mturk.com/mturk/manageHITs
52,52,3TTPFEFXCTRSR9NB4UWBOYDN1OIH6G,https://workersandbox.mturk.com/mturk/preview?groupId=3SJVZHW5MXWXTUA3EVGDFRKAIKYDZJ,https://requestersandbox.mturk.com/mturk/manageHITs
53,53,3CVBMEMMXBNBV91GN413UCDJWZ2H7F,https://workersandbox.mturk.com/mturk/preview?groupId=3IKWVMAP3F25JFID6WE5FAZ90PGE0L,https://requestersandbox.mturk.com/mturk/manageHITs
