,HIT,HIT_id,HIT_website_address,HIT_results_address
35,35,36JW4WBR06ROA2GM5NZFI4Q0VD9FHM,https://workersandbox.mturk.com/mturk/preview?groupId=3ISUSNUB1ZMF1PD1H5TMWT5THKHK2G,https://requestersandbox.mturk.com/mturk/manageHITs
36,36,3AJA9FLWSC5O6XR6B5H0IGRFVQOFIF,https://workersandbox.mturk.com/mturk/preview?groupId=32HMK6WX8ZT4M79KL57RF3ALNYHK3R,https://requestersandbox.mturk.com/mturk/manageHITs
37,37,3AXFSPQOYQ5K18BCTN20UH6F85DFJR,https://workersandbox.mturk.com/mturk/preview?groupId=3R9E38I486IP43SOLJCAP82R1YDK4C,https://requestersandbox.mturk.com/mturk/manageHITs
38,38,3O2Y2UIUCQ1FCSHUB82CVW6SNUDFKQ,https://workersandbox.mturk.com/mturk/preview?groupId=3J1X5UP4FV370MWOZOVKU0851U8K5H,https://requestersandbox.mturk.com/mturk/manageHITs
39,39,3UEDKCTP9VX2XZ2OTP4074TBP6UK7R,https://workersandbox.mturk.com/mturk/preview?groupId=373MH2DFEX8INCCPUDJ0KUS5J9QHBB,https://requestersandbox.mturk.com/mturk/manageHITs
40,40,3RTFSSG7T8DS7KL7MXODEK577X8LWX,https://workersandbox.mturk.com/mturk/preview?groupId=30NHI4EO3UB8SL3KU70PYDVTU3LTBX,https://requestersandbox.mturk.com/mturk/manageHITs
41,41,3W0KKJIARRG6XD773UW6L4P60Q0K8E,https://workersandbox.mturk.com/mturk/preview?groupId=3ES7ZYWJEBD1XH4V8DFVVEYN1UQHCI,https://requestersandbox.mturk.com/mturk/manageHITs
42,42,30OITAWPBQAF9SP921ZN884PSFEH9W,https://workersandbox.mturk.com/mturk/preview?groupId=3V48FT89113AX9BC92CUANJE80YMJA,https://requestersandbox.mturk.com/mturk/manageHITs
43,43,3FCO4VKOZ4KZBZAEX3TX99G659Y7EU,https://workersandbox.mturk.com/mturk/preview?groupId=3L31T0COU89RRMJ3TPY8UJB3Q9EQGX,https://requestersandbox.mturk.com/mturk/manageHITs
44,44,3I7KR83SNAK6BIQH8M2KL0KHKWIK93,https://workersandbox.mturk.com/mturk/preview?groupId=33DPVH0JSGWB29A989A6FKG5MU2HDI,https://requestersandbox.mturk.com/mturk/manageHITs
45,45,3CVDZS288H7A2GHXWKFSA9YWCZ8FMV,https://workersandbox.mturk.com/mturk/preview?groupId=3BKZR1PB4GL3JQW2475PM6M5XPJK6X,https://requestersandbox.mturk.com/mturk/manageHITs
46,46,37OPIVELUUATEBZEU7DN43F9YXWHAB,https://workersandbox.mturk.com/mturk/preview?groupId=399RPY0FF1Z58THURNC6B2JRNPYMK9,https://requestersandbox.mturk.com/mturk/manageHITs
47,47,3P7RGTLO6EKKG10M0SGKHVV1QE0KAI,https://workersandbox.mturk.com/mturk/preview?groupId=3OVLEL0XXZ6GUFO944LQL2YQM63HEB,https://requestersandbox.mturk.com/mturk/manageHITs
48,48,3FTID4TN8L5WWPG71Y61ZHQNI58LYW,https://workersandbox.mturk.com/mturk/preview?groupId=37C200XS38GR2QVQ87WK9X1BCOLTC4,https://requestersandbox.mturk.com/mturk/manageHITs
49,49,3PEG1BH7AEYPZB5E66GGC6F78WLKBD,https://workersandbox.mturk.com/mturk/preview?groupId=36R4ILE2G9B80TO5ZF5W3KJQY7IHFT,https://requestersandbox.mturk.com/mturk/manageHITs
50,50,3X878VYTIEPRHDAASED3RR16HAD7FC,https://workersandbox.mturk.com/mturk/preview?groupId=347175VYZ0F5RIEEDVGQFJN459RQHW,https://requestersandbox.mturk.com/mturk/manageHITs
51,51,37VE3DA4YUOYXL460LDJZEZFGFHHB6,https://workersandbox.mturk.com/mturk/preview?groupId=3ES1UQ6TFXUGSZZCCNO7Q2W6CP3MLC,https://requestersandbox.mturk.com/mturk/manageHITs
52,52,3TRB893CSJHXVD653YJL9C1IIPD7GB,https://workersandbox.mturk.com/mturk/preview?groupId=387FCO53R6T5NDPYJDYBFVOJ5M6QIP,https://requestersandbox.mturk.com/mturk/manageHITs
53,53,3OKP4QVBP24FEF43A1V5J338JXJAG5,https://workersandbox.mturk.com/mturk/preview?groupId=31AETRIGVBU87WMXNHTVUB0H8XDPEO,https://requestersandbox.mturk.com/mturk/manageHITs
