,HIT,HIT_id,HIT_website_address,HIT_results_address
28,28,3T5ZXGO9DEV7SC6PPPGGUAYJXPKZQE,https://workersandbox.mturk.com/mturk/preview?groupId=3J2GQK7M7O3UJNZMHVWRZNUVCZ6OPE,https://requestersandbox.mturk.com/mturk/manageHITs
29,29,3XDJY5RK5SSJH8PHL5AVAFIZZFO4UD,https://workersandbox.mturk.com/mturk/preview?groupId=3F3JD5CN1M5H3P9FWXMB0DWMS5GH0C,https://requestersandbox.mturk.com/mturk/manageHITs
30,30,391FPZIE4CTDTKDC0CUE44R34K9UHO,https://workersandbox.mturk.com/mturk/preview?groupId=3RQPR0TC3HPE63GML299YA3ZV8HMHS,https://requestersandbox.mturk.com/mturk/manageHITs
31,31,3FJ2RVH25ZDBU2MRJGWGL4YN2GI29O,https://workersandbox.mturk.com/mturk/preview?groupId=3TS5PGRXLW1O1QLLONE2IUCXRR1JIE,https://requestersandbox.mturk.com/mturk/manageHITs
32,32,3MJ9GGZYO3DPZLWWBMAGHZ978Y02A3,https://workersandbox.mturk.com/mturk/preview?groupId=3T6A8QWPRA1KW15R65Z2UVRX46QJJQ,https://requestersandbox.mturk.com/mturk/manageHITs
33,33,34KYK9TV2RFNNUIMBFPI3S6HOAJSBQ,https://workersandbox.mturk.com/mturk/preview?groupId=35BG8P11HILT6LH6KUGUZQIGF2NF37,https://requestersandbox.mturk.com/mturk/manageHITs
34,34,371Q3BEXDHGJ5SL2HT5LPADKFD5ZS3,https://workersandbox.mturk.com/mturk/preview?groupId=3PGGMFI6D6LFJZ01H8BGZSK5HVSOQ5,https://requestersandbox.mturk.com/mturk/manageHITs
35,35,3DFYDSXB2W79KQ82OCXZGH7IHCDUJT,https://workersandbox.mturk.com/mturk/preview?groupId=3VQ3WJ3HVN3E2YR6RKRUYM4EVLWMIL,https://requestersandbox.mturk.com/mturk/manageHITs
36,36,3VMHWJRYHVNLWSG1ARH1LQEUINDXFL,https://workersandbox.mturk.com/mturk/preview?groupId=3M7B7ZP99OE5ZE4YWSNBKLYO18VRIE,https://requestersandbox.mturk.com/mturk/manageHITs
37,37,3MQY1YVHS3RUIV1OH0ACCATDQGL2BY,https://workersandbox.mturk.com/mturk/preview?groupId=37BTIVOV5AXF7LB9OQZEVARAJVQJKP,https://requestersandbox.mturk.com/mturk/manageHITs
38,38,3RKHNXPHGW34VAEK6XXBHW7VW1DUKS,https://workersandbox.mturk.com/mturk/preview?groupId=3V48FT89113AX9BC92CUANJE80LMJX,https://requestersandbox.mturk.com/mturk/manageHITs
39,39,3B9J25CZ25K6XZASPFLDECCZ6VJSCX,https://workersandbox.mturk.com/mturk/preview?groupId=3U38RRN8HPAEOH0AK8LD9VAMT2JF4S,https://requestersandbox.mturk.com/mturk/manageHITs
40,40,3W3RSPVVGSYFFGW2RX9CWWKAL1IULV,https://workersandbox.mturk.com/mturk/preview?groupId=399RPY0FF1Z58THURNC6B2JRNPLMKW,https://requestersandbox.mturk.com/mturk/manageHITs
41,41,30U1YOGZGA3G2RG6PBGOYIUHRVVSDX,https://workersandbox.mturk.com/mturk/preview?groupId=3MVRTDU8OEVWK04AYD4NENG0TYEF5X,https://requestersandbox.mturk.com/mturk/manageHITs
42,42,3TFJJUELSHWDS0TUV067NUZV81L2C5,https://workersandbox.mturk.com/mturk/preview?groupId=3CU3NNU956SQRRTR9QBFAA4P8VVJLS,https://requestersandbox.mturk.com/mturk/manageHITs
43,43,3A9LA2FRWSL5AO775H51OBQ7Y2QXHJ,https://workersandbox.mturk.com/mturk/preview?groupId=30QZ0EM7T2AW59UMWV8NX1D1TCKRKP,https://requestersandbox.mturk.com/mturk/manageHITs
44,44,3Y7LTZE0YTTZK5D66Y0L4BV80AQZUJ,https://workersandbox.mturk.com/mturk/preview?groupId=33GCHQ2CVO6FV0F1UN0G4IUADHUOR6,https://requestersandbox.mturk.com/mturk/manageHITs
45,45,3LCXHSGDLTDLUXU6L6R840C2R7WSEQ,https://workersandbox.mturk.com/mturk/preview?groupId=3EETFKUFDZDS344O3WES6TU0PTPF6D,https://requestersandbox.mturk.com/mturk/manageHITs
46,46,39RRBHZ0AU8ZXK26BOAQ0XXREHZZV8,https://workersandbox.mturk.com/mturk/preview?groupId=33C7SA8UD96RWFFE9C0LUSZ6ZJDOSU,https://requestersandbox.mturk.com/mturk/manageHITs
47,47,3E9ZFLPWOYZ56JIRBZNMONRMYF5XIC,https://workersandbox.mturk.com/mturk/preview?groupId=359956SLTY57PFC4HVKOC1QGICPRLS,https://requestersandbox.mturk.com/mturk/manageHITs
48,48,3IVKZBIBJ0GXE7L8B7ZEP39FJNOSH6,https://workersandbox.mturk.com/mturk/preview?groupId=3XGFMK14YH9B74ITM6JKC7UWK49F7C,https://requestersandbox.mturk.com/mturk/manageHITs
49,49,3S37Y8CWI87W9CEMG5PWS33WKVZ4WC,https://workersandbox.mturk.com/mturk/preview?groupId=3EP32X4638CHAEUXSGQBEIFWXXMH1F,https://requestersandbox.mturk.com/mturk/manageHITs
50,50,3I01FDIL6MFNXSZ8VW1I70HDT1X2D5,https://workersandbox.mturk.com/mturk/preview?groupId=3V48FT89113AX9BC92CUANJE80LJMU,https://requestersandbox.mturk.com/mturk/manageHITs
51,51,3EN4YVUOUCZ11U2XTH8M0O6MBUUXJO,https://workersandbox.mturk.com/mturk/preview?groupId=3OJEXC6LPTGRVXUPH7L3CE55IHFRMU,https://requestersandbox.mturk.com/mturk/manageHITs
52,52,33IXYHIZB5PSPYD8RRC2DIZYTDY2EY,https://workersandbox.mturk.com/mturk/preview?groupId=3590L785WCNGFRWCL3RUN28EDQVJNU,https://requestersandbox.mturk.com/mturk/manageHITs
53,53,3YLPJ8OXX8KBYCJCQALIUMH3TX54X5,https://workersandbox.mturk.com/mturk/preview?groupId=309SUPN8PFCOZZCTBKQPJ1P1P30H2W,https://requestersandbox.mturk.com/mturk/manageHITs
