,HIT,HIT_id,HIT_website_address,HIT_results_address
13,13,3KG2UQJ0MJVDBNS6M15MZNRAOLYQNV,https://workersandbox.mturk.com/mturk/preview?groupId=33MMW7ZS0AYA9J9YIKXUUKEDDOWVQL,https://requestersandbox.mturk.com/mturk/manageHITs
14,14,32ZCLEW0BZRWSL067QY56BKJA57JPT,https://workersandbox.mturk.com/mturk/preview?groupId=3LJ9P5KQ15N45TWV4ZE96OTUFCXTY6,https://requestersandbox.mturk.com/mturk/manageHITs
15,15,38DCH97KHH9HSX1L73DU6GATF1TJQK,https://workersandbox.mturk.com/mturk/preview?groupId=334916ZQEKC4AJ600LGSKV2WL61TZX,https://requestersandbox.mturk.com/mturk/manageHITs
16,16,3MD8CKRQZZUH4YGLKI2UB6KYBNVJRL,https://workersandbox.mturk.com/mturk/preview?groupId=33YYKPVHQV9M8BFZWWTAJSLCMDPU0X,https://requestersandbox.mturk.com/mturk/manageHITs
17,17,3VW0145YLYJQ7I3TFA6DP7QO50WMJ0,https://workersandbox.mturk.com/mturk/preview?groupId=33GCHQ2CVO6FV0F1UN0G4IUADH1ROG,https://requestersandbox.mturk.com/mturk/manageHITs
18,18,391JB9X4ZYFLI29BXV6PQMQ1KPWMKZ,https://workersandbox.mturk.com/mturk/preview?groupId=3VMQHMXNFUOXG0R29NDVTIZ0NMXRPX,https://requestersandbox.mturk.com/mturk/manageHITs
19,19,3538U0YQ1F19GU9NQ2ADEAPQC2YF3A,https://workersandbox.mturk.com/mturk/preview?groupId=38NEE7DWQJ878Y0AWR30EWZA3ZJ0TD,https://requestersandbox.mturk.com/mturk/manageHITs
20,20,3ZQX1VYFTDCPN4SM1MOZSL6FKPHO8X,https://workersandbox.mturk.com/mturk/preview?groupId=3GBIX9SNDOJKO8H5PYD1YGH2ZDGY4F,https://requestersandbox.mturk.com/mturk/manageHITs
21,21,3P888QFVX31VT8SING5ZECRFEV3QOA,https://workersandbox.mturk.com/mturk/preview?groupId=3HMIRIJYISJALKOYVZMUZAOI9AYVRM,https://requestersandbox.mturk.com/mturk/manageHITs
22,22,3I4E7AFQ2K6UKDTDO77PBLLGZ8SJTY,https://workersandbox.mturk.com/mturk/preview?groupId=32KI9HN0SHGMF00HSFXAXX4MR5VU10,https://requestersandbox.mturk.com/mturk/manageHITs
23,23,3EKTG13IZUAW28RTIVIQ5M3G9P1ML2,https://workersandbox.mturk.com/mturk/preview?groupId=310QDH87LC6IGCSH90SKTNPASIJRQO,https://requestersandbox.mturk.com/mturk/manageHITs
24,24,3XUY87HIVPLG8Q9EI7J55ZI59URMM4,https://workersandbox.mturk.com/mturk/preview?groupId=3F0M8SSD3URISD7HMFHKYDZFO4LRRP,https://requestersandbox.mturk.com/mturk/manageHITs
25,25,36JW4WBR06ROA2GM5NZFI4Q0V7GHFJ,https://workersandbox.mturk.com/mturk/preview?groupId=31AETRIGVBU87WMXNHTVUB0H8X7PEI,https://requestersandbox.mturk.com/mturk/manageHITs
26,26,32204AGAABJUO2CHG75X0PQCWMGHGI,https://workersandbox.mturk.com/mturk/preview?groupId=3J6XXRWLELZ0DAMTISD1CTLHKYMPF0,https://requestersandbox.mturk.com/mturk/manageHITs
27,27,3DFYDSXB2W79KQ82OCXZGH7IIMZJUP,https://workersandbox.mturk.com/mturk/preview?groupId=3O471962EOGT4LIDBJXO2GERJB9U2H,https://requestersandbox.mturk.com/mturk/manageHITs
28,28,37ZQELHEQ05MQ8UEU8Y5IE75EK1MN4,https://workersandbox.mturk.com/mturk/preview?groupId=3FWHJCYVLFRUTS7U14HPON4BA64RSD,https://requestersandbox.mturk.com/mturk/manageHITs
29,29,3OZ4VAIBEXM9X5X2T274C391WT8JVE,https://workersandbox.mturk.com/mturk/preview?groupId=38TZTS8OLONIP3EWFJBTLQJJPP9U3S,https://requestersandbox.mturk.com/mturk/manageHITs
30,30,3HEM8MA6H9JDE84J2GIE3CW5O0ZQPR,https://workersandbox.mturk.com/mturk/preview?groupId=3HID22PG0DJMMZOBAOMZPKTEVCHVSA,https://requestersandbox.mturk.com/mturk/manageHITs
31,31,3CRWSLD91KB48TUQVNYIX37A4U6MOJ,https://workersandbox.mturk.com/mturk/preview?groupId=3BRS3IGD6F3V8SK9Q4MFYS0XCPIRT2,https://requestersandbox.mturk.com/mturk/manageHITs
32,32,3LXX8KJXPWGP19BW6EUDSH1Q4VZO9M,https://workersandbox.mturk.com/mturk/preview?groupId=3831ZVZNKD42KRL533WB38NGZ9BY5K,https://requestersandbox.mturk.com/mturk/manageHITs
33,33,3SX4X51T80G36SL1YK8DOCCAADHOA1,https://workersandbox.mturk.com/mturk/preview?groupId=30M3L2ZU9YMY3VLJ8M6GVE1GV4MY60,https://requestersandbox.mturk.com/mturk/manageHITs
34,34,34XASH8KLQTMTT6RANBXM3C0EZ2MP0,https://workersandbox.mturk.com/mturk/preview?groupId=362C90YY6R4A85ZYQ9CP3OMZV3PRUT,https://requestersandbox.mturk.com/mturk/manageHITs
35,35,3L60IFZKF3P8OY7S0DNFLP2DBMTHHH,https://workersandbox.mturk.com/mturk/preview?groupId=3FP1X514OQR6RAIOTCJJUELTLDMPGZ,https://requestersandbox.mturk.com/mturk/manageHITs
36,36,385MDVINFCMMCUX7JCC0Y5SF32AJWO,https://workersandbox.mturk.com/mturk/preview?groupId=3XLRCUUVLVC37ZX0FXGCVVBP3P5U4D,https://requestersandbox.mturk.com/mturk/manageHITs
37,37,3P6ENY9P7938KTIC6V50L13SBZ8HIA,https://workersandbox.mturk.com/mturk/preview?groupId=32X1LLNITP6W813ATOL4BQFV3PF3DS,https://requestersandbox.mturk.com/mturk/manageHITs
38,38,3EN4YVUOUCZ11U2XTH8M0O6MC4GJXH,https://workersandbox.mturk.com/mturk/preview?groupId=3PDAEG1VSKXL3I10T2ZM0NH33L0U5I,https://requestersandbox.mturk.com/mturk/manageHITs
39,39,3ABAOCJ4R8B7T576A0QMM82AJVOMQR,https://workersandbox.mturk.com/mturk/preview?groupId=3HMIRIJYISJALKOYVZMUZAOI9AYRVI,https://requestersandbox.mturk.com/mturk/manageHITs
40,40,3W5PY7V3UPEQ1ZS7YDUOJ2DVEAAJYN,https://workersandbox.mturk.com/mturk/preview?groupId=3HWC0N12H5FHMM1EYL9RSTV3ZGBU6Y,https://requestersandbox.mturk.com/mturk/manageHITs
41,41,388CL5C1RJUAAUQIRY2DDHVKS32HLO,https://workersandbox.mturk.com/mturk/preview?groupId=35BG8P11HILT6LH6KUGUZQIGF2V3F3,https://requestersandbox.mturk.com/mturk/manageHITs
42,42,3EQPA8A3743Q6P2CUZW7X9MXK4EJZE,https://workersandbox.mturk.com/mturk/preview?groupId=30YY7N8R2NB0QMFJHVEJY7VZURVU7X,https://requestersandbox.mturk.com/mturk/manageHITs
43,43,3XEDXEGFX3VOFO248QJRSPJOHMVK0M,https://workersandbox.mturk.com/mturk/preview?groupId=32K57UXCKJU4Q0K2R06PC7RU5B1U8K,https://requestersandbox.mturk.com/mturk/manageHITs
44,44,3OB6JN3A9QW756M6NFFMRYCFFHQMRS,https://workersandbox.mturk.com/mturk/preview?groupId=31S093JAJ7JN09O3L9RQLC7WGJ0RWS,https://requestersandbox.mturk.com/mturk/manageHITs
45,45,3NSM4HLQNR1YEK5Y2TX33HMFTWLQQI,https://workersandbox.mturk.com/mturk/preview?groupId=3DDOM87YLDVN1Z1QZORPZPP0XVVVTZ,https://requestersandbox.mturk.com/mturk/manageHITs
46,46,31SIZS5W59MYQLKYF8M387WKPINQRJ,https://workersandbox.mturk.com/mturk/preview?groupId=38O8SQPJLPW21CGFZTHZ4LB2G92VUQ,https://requestersandbox.mturk.com/mturk/manageHITs
47,47,3DA79LNS592JZZROLMF2VE4R3B6T3W,https://workersandbox.mturk.com/mturk/preview?groupId=3EI427GH2WOMLQ4Z1M3FFENV0KZ0VT,https://requestersandbox.mturk.com/mturk/manageHITs
48,48,3K2CEDRACB8KLLZYR4KHRDDX32NMT5,https://workersandbox.mturk.com/mturk/preview?groupId=37AIU3VBY7W2P9TTVENCNVL3PL6RXL,https://requestersandbox.mturk.com/mturk/manageHITs
49,49,3RIHDBQ1NE5UGC83RA3SDUA9S8SHMQ,https://workersandbox.mturk.com/mturk/preview?groupId=31UK836KRNDZKLD1VEMCHBISGHV3G2,https://requestersandbox.mturk.com/mturk/manageHITs
50,50,3IKMEYR0LW2VBY5INDN5BDC3EKFK26,https://workersandbox.mturk.com/mturk/preview?groupId=3VRC340QZ6YI9ODHOYQ38YXPVZ1UAO,https://requestersandbox.mturk.com/mturk/manageHITs
51,51,39WSF6KUV2S6W52DEPAZKV21VSFOEW,https://workersandbox.mturk.com/mturk/preview?groupId=3JOPS26JUGIH7VZORWB81S1CQF6Y7Z,https://requestersandbox.mturk.com/mturk/manageHITs
52,52,329E6HTMSW9KWG11RD1AUNHVKYFK3H,https://workersandbox.mturk.com/mturk/preview?groupId=3VY1OMW936CNSYI9UCQZ39HVDHMUBJ,https://requestersandbox.mturk.com/mturk/manageHITs
53,53,3FDWKV9VCN9ZLYENR9ARW9ZZMGUMUW,https://workersandbox.mturk.com/mturk/preview?groupId=3PS3UFWQYKBRPEJ30A9E69SCRR0RYR,https://requestersandbox.mturk.com/mturk/manageHITs
