winner,loser,degree,expert
6062.0,7060.0,0.6470588235294118,avg_click_workers
7114.0,6062.0,0.4444444444444444,avg_click_workers
7116.0,6062.0,2.1052631578947367,avg_click_workers
7128.0,6062.0,0.25,avg_click_workers
6062.0,7136.0,0.05263157894736842,avg_click_workers
6062.0,7153.0,0.375,avg_click_workers
7163.0,6062.0,0.8888888888888888,avg_click_workers
8083.0,6062.0,1.2941176470588236,avg_click_workers
4008.0,6068.0,0.7894736842105263,avg_click_workers
4026.0,6068.0,0.15789473684210525,avg_click_workers
4035.0,6068.0,1.5555555555555556,avg_click_workers
5064.0,6068.0,0.13333333333333333,avg_click_workers
6068.0,5118.0,0.875,avg_click_workers
6068.0,6025.0,1.0526315789473684,avg_click_workers
6068.0,6029.0,1.4210526315789473,avg_click_workers
6068.0,6053.0,0.7777777777777778,avg_click_workers
6068.0,6062.0,0.5294117647058824,avg_click_workers
6086.0,6068.0,0.5,avg_click_workers
6088.0,6068.0,1.105263157894737,avg_click_workers
6068.0,6092.0,0.7894736842105263,avg_click_workers
6068.0,6094.0,0.8947368421052632,avg_click_workers
6095.0,6068.0,0.2631578947368421,avg_click_workers
6068.0,6096.0,0.5,avg_click_workers
6068.0,7060.0,1.105263157894737,avg_click_workers
7064.0,6068.0,0.47058823529411764,avg_click_workers
6068.0,7109.0,0.85,avg_click_workers
6068.0,7114.0,1.0555555555555556,avg_click_workers
7116.0,6068.0,1.8421052631578947,avg_click_workers
6068.0,7128.0,0.23529411764705882,avg_click_workers
6068.0,7136.0,0.42105263157894735,avg_click_workers
6068.0,7153.0,1.0,avg_click_workers
7163.0,6068.0,0.47368421052631576,avg_click_workers
8083.0,6068.0,0.8947368421052632,avg_click_workers
6086.0,4008.0,0.17647058823529413,avg_click_workers
4026.0,6086.0,0.3157894736842105,avg_click_workers
4035.0,6086.0,1.5263157894736843,avg_click_workers
6086.0,5064.0,0.0,avg_click_workers
6086.0,5118.0,1.0526315789473684,avg_click_workers
6086.0,6025.0,1.0526315789473684,avg_click_workers
6086.0,6053.0,0.5789473684210527,avg_click_workers
6086.0,6062.0,0.5882352941176471,avg_click_workers
6088.0,6086.0,0.5,avg_click_workers
6086.0,6092.0,0.5789473684210527,avg_click_workers
6086.0,6094.0,1.7058823529411764,avg_click_workers
6086.0,6096.0,0.375,avg_click_workers
6086.0,7060.0,1.2777777777777777,avg_click_workers
6086.0,7109.0,0.7647058823529411,avg_click_workers
6086.0,7114.0,1.894736842105263,avg_click_workers
7116.0,6086.0,1.35,avg_click_workers
6086.0,7128.0,0.8888888888888888,avg_click_workers
6086.0,7136.0,1.2941176470588236,avg_click_workers
6086.0,7153.0,0.8421052631578947,avg_click_workers
7163.0,6086.0,0.11764705882352941,avg_click_workers
6086.0,8083.0,0.0,avg_click_workers
6088.0,5118.0,1.2777777777777777,avg_click_workers
6088.0,6092.0,1.4705882352941178,avg_click_workers
6088.0,7060.0,1.5,avg_click_workers
6088.0,7153.0,1.6875,avg_click_workers
6088.0,7163.0,1.0588235294117647,avg_click_workers
6092.0,7060.0,0.21052631578947367,avg_click_workers
6092.0,7114.0,0.3157894736842105,avg_click_workers
6092.0,7153.0,0.29411764705882354,avg_click_workers
4008.0,6094.0,1.3157894736842106,avg_click_workers
5118.0,6094.0,0.5555555555555556,avg_click_workers
6025.0,6094.0,0.6111111111111112,avg_click_workers
6053.0,6094.0,0.8421052631578947,avg_click_workers
6088.0,6094.0,1.7222222222222223,avg_click_workers
6094.0,6092.0,0.4117647058823529,avg_click_workers
7060.0,6094.0,0.631578947368421,avg_click_workers
7109.0,6094.0,0.7894736842105263,avg_click_workers
6094.0,7114.0,0.0,avg_click_workers
7153.0,6094.0,0.23529411764705882,avg_click_workers
7163.0,6094.0,1.631578947368421,avg_click_workers
8083.0,6094.0,1.4705882352941178,avg_click_workers
4008.0,6095.0,0.47058823529411764,avg_click_workers
6095.0,4026.0,0.21052631578947367,avg_click_workers
4035.0,6095.0,1.2352941176470589,avg_click_workers
5064.0,6095.0,0.05555555555555555,avg_click_workers
6095.0,5118.0,0.16666666666666666,avg_click_workers
6095.0,6025.0,1.2,avg_click_workers
6095.0,6053.0,0.8235294117647058,avg_click_workers
6095.0,6062.0,0.7894736842105263,avg_click_workers
6086.0,6095.0,0.4117647058823529,avg_click_workers
6088.0,6095.0,1.1111111111111112,avg_click_workers
6095.0,6092.0,1.263157894736842,avg_click_workers
6095.0,6094.0,1.3888888888888888,avg_click_workers
6095.0,6096.0,1.1176470588235294,avg_click_workers
6095.0,7060.0,1.1666666666666667,avg_click_workers
6095.0,7109.0,0.7368421052631579,avg_click_workers
6095.0,7114.0,1.1111111111111112,avg_click_workers
7116.0,6095.0,1.7894736842105263,avg_click_workers
6095.0,7128.0,0.65,avg_click_workers
6095.0,7136.0,0.4444444444444444,avg_click_workers
6095.0,7153.0,1.105263157894737,avg_click_workers
7163.0,6095.0,0.21052631578947367,avg_click_workers
6095.0,8083.0,0.17647058823529413,avg_click_workers
4008.0,6096.0,1.0588235294117647,avg_click_workers
4026.0,6096.0,0.9375,avg_click_workers
4035.0,6096.0,2.0526315789473686,avg_click_workers
5064.0,6096.0,1.3,avg_click_workers
5118.0,6096.0,0.29411764705882354,avg_click_workers
6096.0,6025.0,0.4117647058823529,avg_click_workers
6053.0,6096.0,0.3333333333333333,avg_click_workers
6088.0,6096.0,1.8888888888888888,avg_click_workers
6096.0,6092.0,0.15789473684210525,avg_click_workers
6096.0,6094.0,0.5789473684210527,avg_click_workers
6096.0,7060.0,0.375,avg_click_workers
7109.0,6096.0,0.3684210526315789,avg_click_workers
6096.0,7114.0,0.058823529411764705,avg_click_workers
7116.0,6096.0,1.9444444444444444,avg_click_workers
7128.0,6096.0,0.05555555555555555,avg_click_workers
7136.0,6096.0,0.15789473684210525,avg_click_workers
6096.0,7153.0,0.21052631578947367,avg_click_workers
7163.0,6096.0,0.6111111111111112,avg_click_workers
8083.0,6096.0,1.368421052631579,avg_click_workers
4008.0,7045.0,1.4444444444444444,avg_click_workers
4026.0,7045.0,1.1,avg_click_workers
4035.0,7045.0,2.05,avg_click_workers
5064.0,7045.0,1.736842105263158,avg_click_workers
5087.0,7045.0,2.3636363636363638,avg_click_workers
5118.0,7045.0,0.7058823529411765,avg_click_workers
6025.0,7045.0,0.17647058823529413,avg_click_workers
6029.0,7045.0,0.4375,avg_click_workers
7045.0,6046.0,0.0,avg_click_workers
6053.0,7045.0,0.23529411764705882,avg_click_workers
6062.0,7045.0,0.7222222222222222,avg_click_workers
6068.0,7045.0,1.2941176470588236,avg_click_workers
6086.0,7045.0,1.9444444444444444,avg_click_workers
6088.0,7045.0,1.6875,avg_click_workers
6092.0,7045.0,0.2777777777777778,avg_click_workers
7045.0,6094.0,0.47058823529411764,avg_click_workers
6095.0,7045.0,1.25,avg_click_workers
6096.0,7045.0,0.7647058823529411,avg_click_workers
7060.0,7045.0,0.1875,avg_click_workers
7064.0,7045.0,1.3333333333333333,avg_click_workers
7109.0,7045.0,0.058823529411764705,avg_click_workers
7114.0,7045.0,0.3888888888888889,avg_click_workers
7116.0,7045.0,2.3529411764705883,avg_click_workers
7128.0,7045.0,0.5625,avg_click_workers
7136.0,7045.0,0.6470588235294118,avg_click_workers
7138.0,7045.0,0.1111111111111111,avg_click_workers
7045.0,7153.0,0.14285714285714285,avg_click_workers
7163.0,7045.0,0.7777777777777778,avg_click_workers
8083.0,7045.0,1.4705882352941178,avg_click_workers
7153.0,7060.0,0.35294117647058826,avg_click_workers
4008.0,7064.0,0.2,avg_click_workers
7064.0,4026.0,0.058823529411764705,avg_click_workers
4035.0,7064.0,2.0,avg_click_workers
5064.0,7064.0,0.25,avg_click_workers
7064.0,5118.0,0.9375,avg_click_workers
7064.0,6025.0,1.3888888888888888,avg_click_workers
7064.0,6053.0,0.7222222222222222,avg_click_workers
7064.0,6062.0,0.5555555555555556,avg_click_workers
7064.0,6086.0,0.3157894736842105,avg_click_workers
6088.0,7064.0,0.8888888888888888,avg_click_workers
7064.0,6092.0,0.9375,avg_click_workers
7064.0,6094.0,1.65,avg_click_workers
7064.0,6095.0,0.35294117647058826,avg_click_workers
7064.0,6096.0,0.9473684210526315,avg_click_workers
7064.0,7060.0,0.7857142857142857,avg_click_workers
7064.0,7109.0,0.7647058823529411,avg_click_workers
7064.0,7114.0,0.7222222222222222,avg_click_workers
7116.0,7064.0,1.3,avg_click_workers
7064.0,7128.0,1.0588235294117647,avg_click_workers
7064.0,7136.0,1.0,avg_click_workers
7064.0,7153.0,1.0,avg_click_workers
7064.0,7163.0,0.15789473684210525,avg_click_workers
8083.0,7064.0,0.1875,avg_click_workers
5118.0,7109.0,0.3157894736842105,avg_click_workers
6062.0,7109.0,0.42105263157894735,avg_click_workers
6088.0,7109.0,1.9411764705882353,avg_click_workers
7109.0,6092.0,0.3684210526315789,avg_click_workers
7109.0,7060.0,0.3157894736842105,avg_click_workers
7153.0,7109.0,0.3157894736842105,avg_click_workers
7163.0,7109.0,1.0,avg_click_workers
5118.0,7114.0,0.8,avg_click_workers
6088.0,7114.0,1.8235294117647058,avg_click_workers
7114.0,7060.0,0.5555555555555556,avg_click_workers
7114.0,7109.0,0.0,avg_click_workers
7114.0,7153.0,0.05555555555555555,avg_click_workers
7163.0,7114.0,1.0,avg_click_workers
7116.0,4008.0,0.875,avg_click_workers
7116.0,4026.0,1.3157894736842106,avg_click_workers
4035.0,7116.0,0.5555555555555556,avg_click_workers
7116.0,5118.0,1.8235294117647058,avg_click_workers
7116.0,6025.0,1.736842105263158,avg_click_workers
7116.0,6053.0,1.3529411764705883,avg_click_workers
7116.0,6088.0,0.4444444444444444,avg_click_workers
7116.0,6092.0,2.111111111111111,avg_click_workers
7116.0,6094.0,2.5789473684210527,avg_click_workers
7116.0,7060.0,2.3157894736842106,avg_click_workers
7116.0,7109.0,2.1176470588235294,avg_click_workers
7116.0,7114.0,2.0,avg_click_workers
7116.0,7128.0,1.7777777777777777,avg_click_workers
7116.0,7136.0,1.6666666666666667,avg_click_workers
7116.0,7153.0,1.5555555555555556,avg_click_workers
7116.0,7163.0,1.0555555555555556,avg_click_workers
7116.0,8083.0,1.2105263157894737,avg_click_workers
4008.0,7128.0,1.368421052631579,avg_click_workers
4026.0,7128.0,1.4705882352941178,avg_click_workers
4035.0,7128.0,2.1818181818181817,avg_click_workers
7128.0,5118.0,0.0,avg_click_workers
7128.0,6025.0,1.0,avg_click_workers
7128.0,6053.0,0.35,avg_click_workers
6088.0,7128.0,1.6470588235294117,avg_click_workers
6092.0,7128.0,0.058823529411764705,avg_click_workers
7128.0,6094.0,0.3157894736842105,avg_click_workers
7060.0,7128.0,0.125,avg_click_workers
7128.0,7109.0,0.42105263157894735,avg_click_workers
7114.0,7128.0,0.3333333333333333,avg_click_workers
7128.0,7153.0,0.11764705882352941,avg_click_workers
7163.0,7128.0,0.3684210526315789,avg_click_workers
8083.0,7128.0,1.0,avg_click_workers
4008.0,7136.0,1.4210526315789473,avg_click_workers
4026.0,7136.0,1.411764705882353,avg_click_workers
4035.0,7136.0,1.4736842105263157,avg_click_workers
5118.0,7136.0,0.05555555555555555,avg_click_workers
7136.0,6025.0,0.5789473684210527,avg_click_workers
7136.0,6053.0,0.05263157894736842,avg_click_workers
6088.0,7136.0,1.5789473684210527,avg_click_workers
7136.0,6092.0,0.42105263157894735,avg_click_workers
7136.0,6094.0,1.55,avg_click_workers
7136.0,7060.0,0.42105263157894735,avg_click_workers
7136.0,7109.0,0.3888888888888889,avg_click_workers
7136.0,7114.0,0.55,avg_click_workers
7136.0,7128.0,0.11764705882352941,avg_click_workers
7136.0,7153.0,0.21052631578947367,avg_click_workers
7163.0,7136.0,0.8421052631578947,avg_click_workers
8083.0,7136.0,0.8947368421052632,avg_click_workers
4008.0,7138.0,1.3125,avg_click_workers
4026.0,7138.0,1.1111111111111112,avg_click_workers
4035.0,7138.0,1.75,avg_click_workers
5064.0,7138.0,1.0625,avg_click_workers
5118.0,7138.0,0.3684210526315789,avg_click_workers
6025.0,7138.0,0.2222222222222222,avg_click_workers
6053.0,7138.0,0.7222222222222222,avg_click_workers
6062.0,7138.0,0.6842105263157895,avg_click_workers
6068.0,7138.0,1.4,avg_click_workers
6086.0,7138.0,1.5789473684210527,avg_click_workers
6088.0,7138.0,1.8666666666666667,avg_click_workers
6092.0,7138.0,0.10526315789473684,avg_click_workers
7138.0,6094.0,0.35294117647058826,avg_click_workers
6095.0,7138.0,1.2105263157894737,avg_click_workers
6096.0,7138.0,0.15789473684210525,avg_click_workers
7138.0,7060.0,0.0,avg_click_workers
7064.0,7138.0,1.2352941176470589,avg_click_workers
7109.0,7138.0,0.3157894736842105,avg_click_workers
7138.0,7114.0,0.35294117647058826,avg_click_workers
7116.0,7138.0,2.111111111111111,avg_click_workers
7128.0,7138.0,0.47058823529411764,avg_click_workers
7136.0,7138.0,0.3888888888888889,avg_click_workers
7153.0,7138.0,0.16666666666666666,avg_click_workers
7163.0,7138.0,1.1176470588235294,avg_click_workers
8083.0,7138.0,1.0588235294117647,avg_click_workers
7163.0,6092.0,0.4117647058823529,avg_click_workers
7163.0,7060.0,0.7647058823529411,avg_click_workers
7163.0,7153.0,0.6111111111111112,avg_click_workers
4008.0,8083.0,0.6875,avg_click_workers
8083.0,5118.0,1.0,avg_click_workers
6088.0,8083.0,0.875,avg_click_workers
8083.0,6092.0,1.411764705882353,avg_click_workers
8083.0,7060.0,1.368421052631579,avg_click_workers
8083.0,7109.0,0.9473684210526315,avg_click_workers
8083.0,7114.0,0.8235294117647058,avg_click_workers
8083.0,7153.0,1.1578947368421053,avg_click_workers
8083.0,7163.0,0.1111111111111111,avg_click_workers
